No.,Date Time,Low Range,Full Range,Temp
4000,6/3/21 13:06,329.9,358.8,13.27
4001,6/3/21 13:06,329.8,358.4,13.27
4002,6/3/21 13:06,329.9,358.4,13.28
4003,6/3/21 13:06,329.9,358.4,13.28
4004,6/3/21 13:06,329.9,358.4,13.28
4005,6/3/21 13:06,329.8,358.4,13.27
4006,6/3/21 13:06,329.9,358.4,13.27
4007,6/3/21 13:06,329.8,358.4,13.27
4008,6/3/21 13:06,329.8,358.8,13.27
4009,6/3/21 13:06,329.8,358.4,13.27
4010,6/3/21 13:06,329.8,358.4,13.27
4011,6/3/21 13:06,329.9,358.8,13.27
4012,6/3/21 13:06,329.9,358.4,13.27
4013,6/3/21 13:06,329.9,358,13.27
4014,6/3/21 13:06,329.8,358.4,13.26
4015,6/3/21 13:06,330,358.4,13.26
4016,6/3/21 13:06,329.9,358.8,13.27
4017,6/3/21 13:06,329.8,358.4,13.28
4018,6/3/21 13:06,329.9,358.4,13.28
4019,6/3/21 13:06,329.9,358.8,13.27
4020,6/3/21 13:06,329.9,358.4,13.27
4021,6/3/21 13:07,330,358.8,13.26
4022,6/3/21 13:07,329.8,358.4,13.28
4023,6/3/21 13:07,329.9,358.8,13.27
4024,6/3/21 13:07,329.9,358.8,13.27
4025,6/3/21 13:07,329.9,358.4,13.28
4026,6/3/21 13:07,329.9,358.4,13.27
4027,6/3/21 13:07,329.9,358.8,13.27
4028,6/3/21 13:07,329.9,358.4,13.27
4029,6/3/21 13:07,329.9,358.8,13.27
4030,6/3/21 13:07,329.9,358.4,13.28
4031,6/3/21 13:07,329.9,358.8,13.27
4032,6/3/21 13:07,329.9,358.8,13.27
4033,6/3/21 13:07,329.9,358.8,13.28
4034,6/3/21 13:07,329.9,358,13.27
4035,6/3/21 13:07,329.8,358.4,13.27
4036,6/3/21 13:07,329.9,358.4,13.28
4037,6/3/21 13:07,330,358.4,13.28
4038,6/3/21 13:07,329.9,358.8,13.27
4039,6/3/21 13:07,329.9,358.4,13.28
4040,6/3/21 13:07,329.9,358.4,13.28
4041,6/3/21 13:07,329.9,358.4,13.28
4042,6/3/21 13:07,329.9,358.8,13.27
4043,6/3/21 13:07,329.9,358.4,13.28
4044,6/3/21 13:07,211.1,191.4,13.27
