#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
7759,06/08/2022 06:12:40,16.73,5.44,,,,
7760,06/08/2022 06:12:50,16.73,5.44,,,,
7761,06/08/2022 06:13:00,16.73,5.44,,,,
7762,06/08/2022 06:13:10,16.73,5.63,,,,
7763,06/08/2022 06:13:20,16.77,5.63,,,,
7764,06/08/2022 06:13:30,16.73,5.63,,,,
7765,06/08/2022 06:13:40,16.73,5.63,,,,
7766,06/08/2022 06:13:50,16.73,5.63,,,,
7767,06/08/2022 06:14:00,16.77,6.02,,,,
7768,06/08/2022 06:14:10,16.73,5.82,,,,
7769,06/08/2022 06:14:20,16.73,5.82,,,,
7770,06/08/2022 06:14:30,16.73,5.82,,,,
7771,06/08/2022 06:14:40,16.77,5.82,,,,
7772,06/08/2022 06:14:50,16.73,5.82,,,,
7773,06/08/2022 06:15:00,16.73,5.82,,,,
7774,06/08/2022 06:15:10,16.73,5.82,,,,
7775,06/08/2022 06:15:20,16.73,5.82,,,,
7776,06/08/2022 06:15:30,16.77,5.63,,,,
7777,06/08/2022 06:15:40,16.73,5.63,,,,
7778,06/08/2022 06:15:50,16.77,5.63,,,,
7779,06/08/2022 06:16:00,16.73,5.44,,,,
7780,06/08/2022 06:16:10,16.77,5.44,,,,
7781,06/08/2022 06:16:20,16.77,5.44,,,,
7782,06/08/2022 06:16:30,16.73,5.44,,,,
7783,06/08/2022 06:16:40,16.77,5.44,,,,
7784,06/08/2022 06:16:50,16.73,5.44,,,,
7785,06/08/2022 06:17:00,16.73,5.44,,,,
7786,06/08/2022 06:17:10,16.77,5.44,,,,
7787,06/08/2022 06:17:20,16.77,5.44,,,,
7788,06/08/2022 06:17:30,16.77,5.44,,,,
7789,06/08/2022 06:17:40,16.73,5.44,,,,
7790,06/08/2022 06:17:50,16.77,5.63,,,,
7791,06/08/2022 06:18:00,16.73,5.44,,,,
7792,06/08/2022 06:18:10,16.77,5.44,,,,
7793,06/08/2022 06:18:20,16.77,5.44,,,,
7794,06/08/2022 06:18:30,16.73,5.44,,,,
7795,06/08/2022 06:18:40,16.77,5.44,,,,
7796,06/08/2022 06:18:50,16.77,5.44,,,,
7797,06/08/2022 06:19:00,16.77,5.44,,,,
7798,06/08/2022 06:19:10,16.77,5.63,,,,
7799,06/08/2022 06:19:20,16.77,5.63,,,,
7800,06/08/2022 06:19:30,16.77,5.63,,,,
7801,06/08/2022 06:19:40,16.77,5.63,,,,
7802,06/08/2022 06:19:50,16.77,5.63,,,,
7803,06/08/2022 06:20:00,16.77,5.82,,,,
7804,06/08/2022 06:20:10,16.77,5.82,,,,
7805,06/08/2022 06:20:20,16.77,5.82,,,,
7806,06/08/2022 06:20:30,16.77,5.82,,,,
7807,06/08/2022 06:20:40,16.81,6.02,,,,
7808,06/08/2022 06:20:50,16.77,6.02,,,,
7809,06/08/2022 06:21:00,16.77,6.21,,,,
7810,06/08/2022 06:21:10,16.77,6.21,,,,
7811,06/08/2022 06:21:20,16.73,6.41,,,,
7812,06/08/2022 06:21:30,16.77,6.41,,,,
7813,06/08/2022 06:21:40,16.73,6.99,,,,
7814,06/08/2022 06:21:50,16.77,6.60,,,,
7815,06/08/2022 06:22:00,16.77,6.80,,,,
7816,06/08/2022 06:22:10,16.77,6.80,,,,
7817,06/08/2022 06:22:20,16.81,6.99,,,,
7818,06/08/2022 06:22:30,16.77,6.99,,,,
7819,06/08/2022 06:22:40,16.81,7.18,,,,
7820,06/08/2022 06:22:50,16.77,7.18,,,,
7821,06/08/2022 06:23:00,16.77,7.18,,,,
7822,06/08/2022 06:23:10,16.81,7.18,,,,
7823,06/08/2022 06:23:20,16.77,7.18,,,,
7824,06/08/2022 06:23:30,16.81,7.18,,,,
7825,06/08/2022 06:23:40,16.77,7.18,,,,
7826,06/08/2022 06:23:50,16.77,6.99,,,,
7827,06/08/2022 06:24:00,16.77,6.99,,,,
7828,06/08/2022 06:24:10,16.77,6.99,,,,
7829,06/08/2022 06:24:20,16.73,6.99,,,,
7830,06/08/2022 06:24:30,16.77,6.99,,,,
7831,06/08/2022 06:24:40,16.77,6.99,,,,
7832,06/08/2022 06:24:50,16.77,7.18,,,,
7833,06/08/2022 06:25:00,16.77,7.18,,,,
7834,06/08/2022 06:25:10,16.73,7.18,,,,
7835,06/08/2022 06:25:20,16.77,7.18,,,,
7836,06/08/2022 06:25:30,16.77,7.57,,,,
7837,06/08/2022 06:25:40,16.77,7.18,,,,
7838,06/08/2022 06:25:50,16.77,7.38,,,,
7839,06/08/2022 06:26:00,16.73,7.38,,,,
7840,06/08/2022 06:26:10,16.77,7.38,,,,
7841,06/08/2022 06:26:20,16.77,7.38,,,,
7842,06/08/2022 06:26:30,16.73,7.38,,,,
7843,06/08/2022 06:26:40,16.77,7.38,,,,
7844,06/08/2022 06:26:50,16.81,7.38,,,,
7845,06/08/2022 06:27:00,16.73,7.57,,,,
7846,06/08/2022 06:27:10,16.77,7.57,,,,
7847,06/08/2022 06:27:20,16.81,7.77,,,,
7848,06/08/2022 06:27:30,16.77,7.77,,,,
7849,06/08/2022 06:27:40,16.81,7.77,,,,
7850,06/08/2022 06:27:50,16.81,7.96,,,,
7851,06/08/2022 06:28:00,16.77,7.96,,,,
7852,06/08/2022 06:28:10,16.77,8.16,,,,
7853,06/08/2022 06:28:20,16.77,8.16,,,,
7854,06/08/2022 06:28:30,16.77,7.96,,,,
7855,06/08/2022 06:28:40,16.77,7.96,,,,
7856,06/08/2022 06:28:50,16.73,7.96,,,,
7857,06/08/2022 06:29:00,16.81,7.96,,,,
7858,06/08/2022 06:29:10,16.86,7.96,,,,
7859,06/08/2022 06:29:20,16.81,8.35,,,,
7860,06/08/2022 06:29:30,16.81,8.16,,,,
7861,06/08/2022 06:29:40,16.77,8.54,,,,
7862,06/08/2022 06:29:50,16.81,8.93,,,,
7863,06/08/2022 06:30:00,16.81,9.13,,,,
7864,06/08/2022 06:30:10,16.77,9.52,,,,
7865,06/08/2022 06:30:20,16.77,9.71,,,,
7866,06/08/2022 06:30:30,16.77,9.71,,,,
7867,06/08/2022 06:30:40,16.77,9.71,,,,
7868,06/08/2022 06:30:50,16.81,9.90,,,,
7869,06/08/2022 06:31:00,16.81,9.90,,,,
7870,06/08/2022 06:31:10,16.81,10.10,,,,
7871,06/08/2022 06:31:20,16.81,9.93,,,,
7872,06/08/2022 06:31:30,16.81,9.93,,,,
7873,06/08/2022 06:31:40,16.77,9.93,,,,
7874,06/08/2022 06:31:50,16.81,9.93,,,,
7875,06/08/2022 06:32:00,16.81,10.29,,,,
7876,06/08/2022 06:32:10,16.86,9.73,,,,
7877,06/08/2022 06:32:20,16.77,10.10,,,,
7878,06/08/2022 06:32:30,16.86,9.93,,,,
7879,06/08/2022 06:32:40,16.77,9.93,,,,
7880,06/08/2022 06:32:50,16.81,9.93,,,,
7881,06/08/2022 06:33:00,16.77,10.10,,,,
7882,06/08/2022 06:33:10,16.86,10.10,,,,
7883,06/08/2022 06:33:20,16.81,9.71,,,,
7884,06/08/2022 06:33:30,16.86,9.52,,,,
7885,06/08/2022 06:33:40,16.86,9.32,,,,
7886,06/08/2022 06:33:50,16.77,9.52,,,,
7887,06/08/2022 06:34:00,16.81,9.71,,,,
7888,06/08/2022 06:34:10,16.77,9.90,,,,
7889,06/08/2022 06:34:20,16.81,9.93,,,,
7890,06/08/2022 06:34:30,16.81,10.12,,,,
7891,06/08/2022 06:34:40,16.81,10.12,,,,
7892,06/08/2022 06:34:50,16.81,10.32,,,,
7893,06/08/2022 06:35:00,16.77,10.12,,,,
7894,06/08/2022 06:35:10,16.81,10.12,,,,
7895,06/08/2022 06:35:20,16.86,9.93,,,,
7896,06/08/2022 06:35:30,16.77,9.73,,,,
7897,06/08/2022 06:35:40,16.86,9.90,,,,
7898,06/08/2022 06:35:50,16.86,9.90,,,,
7899,06/08/2022 06:36:00,16.86,9.71,,,,
7900,06/08/2022 06:36:10,16.81,9.52,,,,
7901,06/08/2022 06:36:20,16.81,9.32,,,,
7902,06/08/2022 06:36:30,16.81,9.13,,,,
7903,06/08/2022 06:36:40,16.86,8.93,,,,
7904,06/08/2022 06:36:50,16.86,8.93,,,,
7905,06/08/2022 06:37:00,16.86,9.13,,,,
7906,06/08/2022 06:37:10,16.86,9.13,,,,
7907,06/08/2022 06:37:20,16.86,9.32,,,,
7908,06/08/2022 06:37:30,16.81,9.32,,,,
7909,06/08/2022 06:37:40,16.86,9.52,,,,
7910,06/08/2022 06:37:50,16.86,9.52,,,,
7911,06/08/2022 06:38:00,16.90,9.52,,,,
7912,06/08/2022 06:38:10,16.86,9.52,,,,
7913,06/08/2022 06:38:20,16.86,9.52,,,,
7914,06/08/2022 06:38:30,16.81,9.71,,,,
7915,06/08/2022 06:38:40,16.81,9.73,,,,
7916,06/08/2022 06:38:50,16.86,9.93,,,,
7917,06/08/2022 06:39:00,16.86,10.12,,,,
7918,06/08/2022 06:39:10,16.86,10.32,,,,
7919,06/08/2022 06:39:20,16.81,10.32,,,,
7920,06/08/2022 06:39:30,16.86,10.32,,,,
7921,06/08/2022 06:39:40,16.86,10.32,,,,
7922,06/08/2022 06:39:50,16.86,10.32,,,,
7923,06/08/2022 06:40:00,16.86,10.32,,,,
7924,06/08/2022 06:40:10,16.86,10.32,,,,
7925,06/08/2022 06:40:20,16.90,10.32,,,,
7926,06/08/2022 06:40:30,16.86,10.32,,,,
7927,06/08/2022 06:40:40,16.86,10.32,,,,
7928,06/08/2022 06:40:50,16.86,10.32,,,,
7929,06/08/2022 06:41:00,16.86,10.12,,,,
7930,06/08/2022 06:41:10,16.86,9.93,,,,
7931,06/08/2022 06:41:20,16.86,10.10,,,,
7932,06/08/2022 06:41:30,16.90,9.90,,,,
7933,06/08/2022 06:41:40,16.90,9.90,,,,
7934,06/08/2022 06:41:50,16.90,9.71,,,,
7935,06/08/2022 06:42:00,16.90,9.71,,,,
7936,06/08/2022 06:42:10,16.90,9.71,,,,
7937,06/08/2022 06:42:20,16.94,9.71,,,,
7938,06/08/2022 06:42:30,16.90,9.71,,,,
7939,06/08/2022 06:42:40,16.94,9.71,,,,
7940,06/08/2022 06:42:50,16.90,9.71,,,,
7941,06/08/2022 06:43:00,16.94,9.52,,,,
7942,06/08/2022 06:43:10,16.90,9.52,,,,
7943,06/08/2022 06:43:20,16.94,9.52,,,,
7944,06/08/2022 06:43:30,16.90,9.32,,,,
7945,06/08/2022 06:43:40,16.86,8.93,,,,
7946,06/08/2022 06:43:50,16.90,8.74,,,,
7947,06/08/2022 06:44:00,16.90,8.35,,,,
7948,06/08/2022 06:44:10,16.86,8.16,,,,
7949,06/08/2022 06:44:20,16.90,7.77,,,,
7950,06/08/2022 06:44:30,16.90,7.57,,,,
7951,06/08/2022 06:44:40,16.94,7.57,,,,
7952,06/08/2022 06:44:50,16.94,7.38,,,,
7953,06/08/2022 06:45:00,16.90,7.38,,,,
7954,06/08/2022 06:45:10,16.90,7.38,,,,
7955,06/08/2022 06:45:20,16.94,7.38,,,,
7956,06/08/2022 06:45:30,16.94,7.57,,,,
7957,06/08/2022 06:45:40,16.90,7.57,,,,
7958,06/08/2022 06:45:50,16.90,7.57,,,,
7959,06/08/2022 06:46:00,16.94,7.57,,,,
7960,06/08/2022 06:46:10,16.90,7.77,,,,
7961,06/08/2022 06:46:20,16.90,7.77,,,,
7962,06/08/2022 06:46:30,16.94,7.96,,,,
7963,06/08/2022 06:46:40,16.90,7.96,,,,
7964,06/08/2022 06:46:50,16.90,7.96,,,,
7965,06/08/2022 06:47:00,16.94,7.96,,,,
7966,06/08/2022 06:47:10,16.94,7.96,,,,
7967,06/08/2022 06:47:20,16.94,7.96,,,,
7968,06/08/2022 06:47:30,16.94,7.96,,,,
7969,06/08/2022 06:47:40,16.90,7.96,,,,
7970,06/08/2022 06:47:50,16.94,8.16,,,,
7971,06/08/2022 06:48:00,16.90,8.16,,,,
7972,06/08/2022 06:48:10,16.94,8.16,,,,
7973,06/08/2022 06:48:20,16.90,8.35,,,,
7974,06/08/2022 06:48:30,16.94,8.35,,,,
7975,06/08/2022 06:48:40,16.94,8.35,,,,
7976,06/08/2022 06:48:50,16.90,8.54,,,,
7977,06/08/2022 06:49:00,16.94,8.54,,,,
7978,06/08/2022 06:49:10,16.90,8.74,,,,
7979,06/08/2022 06:49:20,16.94,8.74,,,,
7980,06/08/2022 06:49:30,16.94,8.74,,,,
7981,06/08/2022 06:49:40,16.94,8.74,,,,
7982,06/08/2022 06:49:50,16.94,8.74,,,,
7983,06/08/2022 06:50:00,16.94,8.74,,,,
7984,06/08/2022 06:50:10,16.94,8.93,,,,
7985,06/08/2022 06:50:20,16.94,8.93,,,,
7986,06/08/2022 06:50:30,16.99,9.13,,,,
7987,06/08/2022 06:50:40,16.90,9.13,,,,
7988,06/08/2022 06:50:50,16.94,9.13,,,,
7989,06/08/2022 06:51:00,16.99,9.13,,,,
7990,06/08/2022 06:51:10,16.94,9.13,,,,
7991,06/08/2022 06:51:20,16.94,8.93,,,,
7992,06/08/2022 06:51:30,16.94,8.93,,,,
7993,06/08/2022 06:51:40,16.99,8.93,,,,
7994,06/08/2022 06:51:50,16.94,8.93,,,,
7995,06/08/2022 06:52:00,16.99,8.93,,,,
7996,06/08/2022 06:52:10,16.94,8.93,,,,
7997,06/08/2022 06:52:20,16.94,8.93,,,,
7998,06/08/2022 06:52:30,16.99,8.74,,,,
7999,06/08/2022 06:52:40,16.99,8.74,,,,
8000,06/08/2022 06:52:50,16.99,8.74,,,,
8001,06/08/2022 06:53:00,16.99,8.74,,,,
8002,06/08/2022 06:53:10,16.99,8.74,,,,
8003,06/08/2022 06:53:20,16.99,8.74,,,,
8004,06/08/2022 06:53:30,16.94,8.74,,,,
8005,06/08/2022 06:53:40,16.94,8.93,,,,
8006,06/08/2022 06:53:50,16.99,8.93,,,,
8007,06/08/2022 06:54:00,16.99,8.93,,,,
8008,06/08/2022 06:54:10,16.99,9.13,,,,
8009,06/08/2022 06:54:20,16.99,9.13,,,,
8010,06/08/2022 06:54:30,16.99,9.13,,,,
8011,06/08/2022 06:54:40,17.03,9.13,,,,
8012,06/08/2022 06:54:50,17.03,9.13,,,,
8013,06/08/2022 06:55:00,17.03,9.32,,,,
8014,06/08/2022 06:55:10,17.03,9.32,,,,
8015,06/08/2022 06:55:20,17.03,9.32,,,,
8016,06/08/2022 06:55:30,17.03,9.32,,,,
8017,06/08/2022 06:55:40,17.03,9.52,,,,
8018,06/08/2022 06:55:50,16.99,9.90,,,,
8019,06/08/2022 06:56:00,17.03,9.71,,,,
8020,06/08/2022 06:56:10,17.03,9.71,,,,
8021,06/08/2022 06:56:20,17.03,9.71,,,,
8022,06/08/2022 06:56:30,16.99,9.71,,,,
8023,06/08/2022 06:56:40,17.03,9.71,,,,
8024,06/08/2022 06:56:50,16.99,9.71,,,,
8025,06/08/2022 06:57:00,17.03,9.71,,,,
8026,06/08/2022 06:57:10,16.99,9.71,,,,
8027,06/08/2022 06:57:20,17.07,9.71,,,,
8028,06/08/2022 06:57:30,17.03,9.90,,,,
8029,06/08/2022 06:57:40,17.03,9.90,,,,
8030,06/08/2022 06:57:50,17.07,10.10,,,,
8031,06/08/2022 06:58:00,16.99,10.10,,,,
8032,06/08/2022 06:58:10,16.99,10.10,,,,
8033,06/08/2022 06:58:20,17.07,9.90,,,,
8034,06/08/2022 06:58:30,17.03,9.90,,,,
8035,06/08/2022 06:58:40,17.03,9.90,,,,
8036,06/08/2022 06:58:50,17.07,9.90,,,,
8037,06/08/2022 06:59:00,17.03,9.90,,,,
8038,06/08/2022 06:59:10,17.03,9.90,,,,
8039,06/08/2022 06:59:20,17.03,9.90,,,,
8040,06/08/2022 06:59:30,17.07,9.71,,,,
8041,06/08/2022 06:59:40,17.03,10.10,,,,
8042,06/08/2022 06:59:50,17.03,9.71,,,,
8043,06/08/2022 07:00:00,17.03,9.71,,,,
8044,06/08/2022 07:00:10,17.03,9.71,,,,
8045,06/08/2022 07:00:20,17.03,9.71,,,,
8046,06/08/2022 07:00:30,17.07,9.52,,,,
8047,06/08/2022 07:00:40,17.07,9.52,,,,
8048,06/08/2022 07:00:50,17.07,9.52,,,,
8049,06/08/2022 07:01:00,17.07,9.52,,,,
8050,06/08/2022 07:01:10,17.03,9.52,,,,
8051,06/08/2022 07:01:20,17.07,9.52,,,,
8052,06/08/2022 07:01:30,17.07,9.52,,,,
8053,06/08/2022 07:01:40,17.07,9.52,,,,
8054,06/08/2022 07:01:50,17.03,9.52,,,,
8055,06/08/2022 07:02:00,17.07,9.52,,,,
8056,06/08/2022 07:02:10,17.03,9.52,,,,
8057,06/08/2022 07:02:20,17.11,9.71,,,,
8058,06/08/2022 07:02:30,17.07,9.71,,,,
8059,06/08/2022 07:02:40,17.07,9.71,,,,
8060,06/08/2022 07:02:50,17.07,9.90,,,,
8061,06/08/2022 07:03:00,17.11,9.90,,,,
8062,06/08/2022 07:03:10,17.07,9.71,,,,
8063,06/08/2022 07:03:20,17.07,9.71,,,,
8064,06/08/2022 07:03:30,17.07,10.10,,,,
8065,06/08/2022 07:03:40,17.07,9.90,,,,
8066,06/08/2022 07:03:50,17.11,9.90,,,,
8067,06/08/2022 07:04:00,17.11,10.10,,,,
8068,06/08/2022 07:04:10,17.11,10.10,,,,
8069,06/08/2022 07:04:20,17.11,9.90,,,,
8070,06/08/2022 07:04:30,17.11,9.90,,,,
8071,06/08/2022 07:04:40,17.11,9.90,,,,
8072,06/08/2022 07:04:50,17.11,9.90,,,,
8073,06/08/2022 07:05:00,17.11,9.90,,,,
8074,06/08/2022 07:05:10,17.07,9.90,,,,
8075,06/08/2022 07:05:20,17.11,9.71,,,,
8076,06/08/2022 07:05:30,17.11,9.71,,,,
8077,06/08/2022 07:05:40,17.16,9.71,,,,
8078,06/08/2022 07:05:50,17.11,9.71,,,,
8079,06/08/2022 07:06:00,17.11,9.71,,,,
8080,06/08/2022 07:06:10,17.11,9.90,,,,
8081,06/08/2022 07:06:20,17.16,9.90,,,,
8082,06/08/2022 07:06:30,17.11,10.10,,,,
8083,06/08/2022 07:06:40,17.11,10.10,,,,
8084,06/08/2022 07:06:50,17.16,10.29,,,,
8085,06/08/2022 07:07:00,17.11,10.29,,,,
8086,06/08/2022 07:07:10,17.11,10.29,,,,
8087,06/08/2022 07:07:20,17.16,10.49,,,,
8088,06/08/2022 07:07:30,17.11,9.90,,,,
8089,06/08/2022 07:07:40,17.11,9.90,,,,
8090,06/08/2022 07:07:50,17.11,9.90,,,,
8091,06/08/2022 07:08:00,17.16,9.90,,,,
8092,06/08/2022 07:08:10,17.16,9.71,,,,
8093,06/08/2022 07:08:20,17.11,9.71,,,,
8094,06/08/2022 07:08:30,17.16,9.71,,,,
8095,06/08/2022 07:08:40,17.16,9.52,,,,
8096,06/08/2022 07:08:50,17.11,9.52,,,,
8097,06/08/2022 07:09:00,17.11,9.52,,,,
8098,06/08/2022 07:09:10,17.11,9.52,,,,
8099,06/08/2022 07:09:20,17.16,9.52,,,,
8100,06/08/2022 07:09:30,17.16,9.52,,,,
8101,06/08/2022 07:09:40,17.16,9.71,,,,
8102,06/08/2022 07:09:50,17.16,9.71,,,,
8103,06/08/2022 07:10:00,17.16,9.71,,,,
8104,06/08/2022 07:10:10,17.20,9.71,,,,
8105,06/08/2022 07:10:20,17.16,9.71,,,,
8106,06/08/2022 07:10:30,17.16,9.71,,,,
8107,06/08/2022 07:10:40,17.16,9.90,,,,
8108,06/08/2022 07:10:50,17.11,9.90,,,,
8109,06/08/2022 07:11:00,17.16,9.90,,,,
8110,06/08/2022 07:11:10,17.16,10.29,,,,
8111,06/08/2022 07:11:20,17.16,9.90,,,,
8112,06/08/2022 07:11:30,17.16,9.90,,,,
8113,06/08/2022 07:11:40,17.16,9.90,,,,
8114,06/08/2022 07:11:50,17.16,9.90,,,,
8115,06/08/2022 07:12:00,17.16,9.90,,,,
8116,06/08/2022 07:12:10,17.16,9.90,,,,
8117,06/08/2022 07:12:20,17.16,9.90,,,,
8118,06/08/2022 07:12:30,17.16,9.90,,,,
8119,06/08/2022 07:12:40,17.16,9.90,,,,
8120,06/08/2022 07:12:50,17.16,9.90,,,,
8121,06/08/2022 07:13:00,17.16,9.90,,,,
8122,06/08/2022 07:13:10,17.20,9.90,,,,
8123,06/08/2022 07:13:20,17.16,9.90,,,,
8124,06/08/2022 07:13:30,17.16,9.90,,,,
8125,06/08/2022 07:13:40,17.20,9.90,,,,
8126,06/08/2022 07:13:50,17.20,9.90,,,,
8127,06/08/2022 07:14:00,17.16,9.90,,,,
8128,06/08/2022 07:14:10,17.16,9.90,,,,
8129,06/08/2022 07:14:20,17.16,9.90,,,,
8130,06/08/2022 07:14:30,17.20,9.90,,,,
8131,06/08/2022 07:14:40,17.20,9.90,,,,
8132,06/08/2022 07:14:50,17.20,9.71,,,,
8133,06/08/2022 07:15:00,17.16,10.10,,,,
8134,06/08/2022 07:15:10,17.20,9.71,,,,
8135,06/08/2022 07:15:20,17.20,9.71,,,,
8136,06/08/2022 07:15:30,17.16,9.71,,,,
8137,06/08/2022 07:15:40,17.20,9.71,,,,
8138,06/08/2022 07:15:50,17.16,9.71,,,,
8139,06/08/2022 07:16:00,17.20,9.52,,,,
8140,06/08/2022 07:16:10,17.16,9.52,,,,
8141,06/08/2022 07:16:20,17.20,9.52,,,,
8142,06/08/2022 07:16:30,17.24,9.52,,,,
8143,06/08/2022 07:16:40,17.20,9.52,,,,
8144,06/08/2022 07:16:50,17.20,9.52,,,,
8145,06/08/2022 07:17:00,17.20,9.52,,,,
8146,06/08/2022 07:17:10,17.20,9.52,,,,
8147,06/08/2022 07:17:20,17.24,9.52,,,,
8148,06/08/2022 07:17:30,17.16,9.52,,,,
8149,06/08/2022 07:17:40,17.24,9.52,,,,
8150,06/08/2022 07:17:50,17.20,9.52,,,,
8151,06/08/2022 07:18:00,17.20,9.52,,,,
8152,06/08/2022 07:18:10,17.20,9.52,,,,
8153,06/08/2022 07:18:20,17.24,9.52,,,,
8154,06/08/2022 07:18:30,17.20,9.32,,,,
8155,06/08/2022 07:18:40,17.20,9.32,,,,
8156,06/08/2022 07:18:50,17.20,9.32,,,,
8157,06/08/2022 07:19:00,17.24,9.32,,,,
8158,06/08/2022 07:19:10,17.20,9.32,,,,
8159,06/08/2022 07:19:20,17.16,9.32,,,,
8160,06/08/2022 07:19:30,17.20,9.32,,,,
8161,06/08/2022 07:19:40,17.24,9.32,,,,
8162,06/08/2022 07:19:50,17.20,9.32,,,,
8163,06/08/2022 07:20:00,17.24,9.32,,,,
8164,06/08/2022 07:20:10,17.20,9.52,,,,
8165,06/08/2022 07:20:20,17.24,9.52,,,,
8166,06/08/2022 07:20:30,17.24,9.52,,,,
8167,06/08/2022 07:20:40,17.24,9.52,,,,
8168,06/08/2022 07:20:50,17.20,9.52,,,,
8169,06/08/2022 07:21:00,17.20,9.52,,,,
8170,06/08/2022 07:21:10,17.24,9.71,,,,
8171,06/08/2022 07:21:20,17.24,9.71,,,,
8172,06/08/2022 07:21:30,17.24,9.90,,,,
8173,06/08/2022 07:21:40,17.24,9.90,,,,
8174,06/08/2022 07:21:50,17.29,10.10,,,,
8175,06/08/2022 07:22:00,17.24,10.10,,,,
8176,06/08/2022 07:22:10,17.29,10.10,,,,
8177,06/08/2022 07:22:20,17.20,10.29,,,,
8178,06/08/2022 07:22:30,17.24,10.68,,,,
8179,06/08/2022 07:22:40,17.24,10.71,,,,
8180,06/08/2022 07:22:50,17.24,11.29,,,,
8181,06/08/2022 07:23:00,17.29,11.48,,,,
8182,06/08/2022 07:23:10,17.29,11.68,,,,
8183,06/08/2022 07:23:20,17.24,11.68,,,,
8184,06/08/2022 07:23:30,17.20,11.68,,,,
8185,06/08/2022 07:23:40,17.20,11.87,,,,
8186,06/08/2022 07:23:50,17.24,12.26,,,,
8187,06/08/2022 07:24:00,17.24,12.84,,,,
8188,06/08/2022 07:24:10,17.24,13.62,,,,
8189,06/08/2022 07:24:20,17.24,13.62,,,,
8190,06/08/2022 07:24:30,17.29,13.82,,,,
8191,06/08/2022 07:24:40,17.24,13.82,,,,
8192,06/08/2022 07:24:50,17.24,13.82,,,,
8193,06/08/2022 07:25:00,17.29,13.82,,,,
8194,06/08/2022 07:25:10,17.24,13.82,,,,
8195,06/08/2022 07:25:20,17.29,13.82,,,,
8196,06/08/2022 07:25:30,17.24,13.82,,,,
8197,06/08/2022 07:25:40,17.29,13.82,,,,
8198,06/08/2022 07:25:50,17.29,13.65,,,,
8199,06/08/2022 07:26:00,17.29,13.65,,,,
8200,06/08/2022 07:26:10,17.24,13.65,,,,
8201,06/08/2022 07:26:20,17.29,13.65,,,,
8202,06/08/2022 07:26:30,17.29,13.65,,,,
8203,06/08/2022 07:26:40,17.29,14.01,,,,
8204,06/08/2022 07:26:50,17.33,13.65,,,,
8205,06/08/2022 07:27:00,17.29,13.84,,,,
8206,06/08/2022 07:27:10,17.29,13.84,,,,
8207,06/08/2022 07:27:20,17.29,13.65,,,,
8208,06/08/2022 07:27:30,17.24,13.82,,,,
8209,06/08/2022 07:27:40,17.29,13.82,,,,
8210,06/08/2022 07:27:50,17.29,13.62,,,,
8211,06/08/2022 07:28:00,17.29,13.62,,,,
8212,06/08/2022 07:28:10,17.29,13.23,,,,
8213,06/08/2022 07:28:20,17.29,12.45,,,,
8214,06/08/2022 07:28:30,17.29,11.87,,,,
8215,06/08/2022 07:28:40,17.33,11.87,,,,
8216,06/08/2022 07:28:50,17.29,11.87,,,,
8217,06/08/2022 07:29:00,17.29,11.68,,,,
8218,06/08/2022 07:29:10,17.33,11.68,,,,
8219,06/08/2022 07:29:20,17.29,11.87,,,,
8220,06/08/2022 07:29:30,17.24,12.07,,,,
8221,06/08/2022 07:29:40,17.29,12.26,,,,
8222,06/08/2022 07:29:50,17.29,12.45,,,,
8223,06/08/2022 07:30:00,17.29,12.65,,,,
8224,06/08/2022 07:30:10,17.29,12.84,,,,
8225,06/08/2022 07:30:20,17.33,12.84,,,,
8226,06/08/2022 07:30:30,17.33,12.26,,,,
8227,06/08/2022 07:30:40,17.33,12.07,,,,
8228,06/08/2022 07:30:50,17.29,12.07,,,,
8229,06/08/2022 07:31:00,17.33,12.26,,,,
8230,06/08/2022 07:31:10,17.29,12.45,,,,
8231,06/08/2022 07:31:20,17.29,12.84,,,,
8232,06/08/2022 07:31:30,17.33,13.04,,,,
8233,06/08/2022 07:31:40,17.29,13.23,,,,
8234,06/08/2022 07:31:50,17.33,13.23,,,,
8235,06/08/2022 07:32:00,17.37,13.23,,,,
8236,06/08/2022 07:32:10,17.33,13.23,,,,
8237,06/08/2022 07:32:20,17.29,13.43,,,,
8238,06/08/2022 07:32:30,17.33,13.43,,,,
8239,06/08/2022 07:32:40,17.33,13.23,,,,
8240,06/08/2022 07:32:50,17.33,13.04,,,,
8241,06/08/2022 07:33:00,17.37,12.84,,,,
8242,06/08/2022 07:33:10,17.33,13.04,,,,
8243,06/08/2022 07:33:20,17.37,13.04,,,,
8244,06/08/2022 07:33:30,17.33,13.43,,,,
8245,06/08/2022 07:33:40,17.33,13.62,,,,
8246,06/08/2022 07:33:50,17.33,13.26,,,,
8247,06/08/2022 07:34:00,17.37,13.23,,,,
8248,06/08/2022 07:34:10,17.37,12.84,,,,
8249,06/08/2022 07:34:20,17.37,12.26,,,,
8250,06/08/2022 07:34:30,17.33,12.07,,,,
8251,06/08/2022 07:34:40,17.37,11.87,,,,
8252,06/08/2022 07:34:50,17.33,12.26,,,,
8253,06/08/2022 07:35:00,17.33,12.26,,,,
8254,06/08/2022 07:35:10,17.41,12.07,,,,
8255,06/08/2022 07:35:20,17.41,11.87,,,,
